date,where to buy bitcoin,isPartial
2018-01-15 00:00:00,40,False
2018-01-15 01:00:00,39,False
2018-01-15 02:00:00,57,False
2018-01-15 03:00:00,54,False
2018-01-15 04:00:00,70,False
2018-01-15 05:00:00,51,False
2018-01-15 06:00:00,49,False
2018-01-15 07:00:00,48,False
2018-01-15 08:00:00,39,False
2018-01-15 09:00:00,30,False
2018-01-15 10:00:00,24,False
2018-01-15 11:00:00,26,False
2018-01-15 12:00:00,28,False
2018-01-15 13:00:00,29,False
2018-01-15 14:00:00,26,False
2018-01-15 15:00:00,33,False
2018-01-15 16:00:00,24,False
2018-01-15 17:00:00,30,False
2018-01-15 18:00:00,43,False
2018-01-15 19:00:00,51,False
2018-01-15 20:00:00,40,False
2018-01-15 21:00:00,34,False
2018-01-15 22:00:00,45,False
2018-01-15 23:00:00,51,False
2018-01-16 00:00:00,52,False
2018-01-16 01:00:00,51,False
2018-01-16 02:00:00,57,False
2018-01-16 03:00:00,53,False
2018-01-16 04:00:00,66,False
2018-01-16 05:00:00,31,False
2018-01-16 06:00:00,42,False
2018-01-16 07:00:00,41,False
2018-01-16 08:00:00,41,False
2018-01-16 09:00:00,41,False
2018-01-16 10:00:00,36,False
2018-01-16 11:00:00,38,False
2018-01-16 12:00:00,27,False
2018-01-16 13:00:00,43,False
2018-01-16 14:00:00,43,False
2018-01-16 15:00:00,29,False
2018-01-16 16:00:00,35,False
2018-01-16 17:00:00,49,False
2018-01-16 18:00:00,42,False
2018-01-16 19:00:00,47,False
2018-01-16 20:00:00,68,False
2018-01-16 21:00:00,80,False
2018-01-16 22:00:00,87,False
2018-01-16 23:00:00,100,False
2018-01-17 00:00:00,88,False
2018-01-17 01:00:00,72,False
2018-01-17 02:00:00,94,False
2018-01-17 03:00:00,76,False
2018-01-17 04:00:00,83,False
2018-01-17 05:00:00,57,False
2018-01-17 06:00:00,49,False
2018-01-17 07:00:00,42,False
2018-01-17 08:00:00,31,False
2018-01-17 09:00:00,41,False
2018-01-17 10:00:00,32,False
2018-01-17 11:00:00,24,False
2018-01-17 12:00:00,41,False
2018-01-17 13:00:00,34,False
2018-01-17 14:00:00,62,False
2018-01-17 15:00:00,55,False
2018-01-17 16:00:00,81,False
2018-01-17 17:00:00,60,False
2018-01-17 18:00:00,66,False
2018-01-17 19:00:00,55,False
2018-01-17 20:00:00,60,False
2018-01-17 21:00:00,86,False
2018-01-17 22:00:00,94,False
2018-01-17 23:00:00,65,False
2018-01-18 00:00:00,69,False
2018-01-18 01:00:00,75,False
2018-01-18 02:00:00,83,False
2018-01-18 03:00:00,85,False
2018-01-18 04:00:00,69,False
2018-01-18 05:00:00,52,False
2018-01-18 06:00:00,54,False
2018-01-18 07:00:00,51,False
2018-01-18 08:00:00,39,False
2018-01-18 09:00:00,33,False
2018-01-18 10:00:00,33,False
2018-01-18 11:00:00,38,False
2018-01-18 12:00:00,39,False
2018-01-18 13:00:00,43,False
2018-01-18 14:00:00,48,False
2018-01-18 15:00:00,54,False
2018-01-18 16:00:00,41,False
2018-01-18 17:00:00,35,False
2018-01-18 18:00:00,46,False
2018-01-18 19:00:00,44,False
2018-01-18 20:00:00,62,False
2018-01-18 21:00:00,61,False
2018-01-18 22:00:00,56,False
2018-01-18 23:00:00,60,False
2018-01-19 00:00:00,63,False
2018-01-19 01:00:00,50,False
2018-01-19 02:00:00,65,False
2018-01-19 03:00:00,65,False
2018-01-19 04:00:00,55,False
2018-01-19 05:00:00,49,False
2018-01-19 06:00:00,36,False
2018-01-19 07:00:00,44,False
2018-01-19 08:00:00,31,False
2018-01-19 09:00:00,30,False
2018-01-19 10:00:00,29,False
2018-01-19 11:00:00,25,False
2018-01-19 12:00:00,27,False
2018-01-19 13:00:00,30,False
2018-01-19 14:00:00,30,False
2018-01-19 15:00:00,46,False
2018-01-19 16:00:00,35,False
2018-01-19 17:00:00,35,False
2018-01-19 18:00:00,32,False
2018-01-19 19:00:00,32,False
2018-01-19 20:00:00,37,False
2018-01-19 21:00:00,29,False
2018-01-19 22:00:00,40,False
2018-01-19 23:00:00,47,False
2018-01-20 00:00:00,41,False
2018-01-20 01:00:00,40,False
2018-01-20 02:00:00,33,False
2018-01-20 03:00:00,51,False
2018-01-20 04:00:00,48,False
2018-01-20 05:00:00,49,False
2018-01-20 06:00:00,39,False
2018-01-20 07:00:00,31,False
2018-01-20 08:00:00,32,False
2018-01-20 09:00:00,21,False
2018-01-20 10:00:00,22,False
2018-01-20 11:00:00,16,False
2018-01-20 12:00:00,24,False
2018-01-20 13:00:00,25,False
2018-01-20 14:00:00,36,False
2018-01-20 15:00:00,31,False
2018-01-20 16:00:00,33,False
2018-01-20 17:00:00,42,False
2018-01-20 18:00:00,38,False
2018-01-20 19:00:00,35,False
2018-01-20 20:00:00,48,False
2018-01-20 21:00:00,39,False
2018-01-20 22:00:00,44,False
2018-01-20 23:00:00,56,False
2018-01-21 00:00:00,57,False
2018-01-21 01:00:00,45,False
2018-01-21 02:00:00,59,False
2018-01-21 03:00:00,53,False
2018-01-21 04:00:00,54,False
2018-01-21 05:00:00,45,False
2018-01-21 06:00:00,51,False
2018-01-21 07:00:00,38,False
2018-01-21 08:00:00,27,False
2018-01-21 09:00:00,23,False
2018-01-21 10:00:00,23,False
2018-01-21 11:00:00,25,False
2018-01-21 12:00:00,21,False
2018-01-21 13:00:00,20,False
2018-01-21 14:00:00,36,False
2018-01-21 15:00:00,27,False
2018-01-21 16:00:00,40,False
2018-01-21 17:00:00,27,False
2018-01-21 18:00:00,23,False
2018-01-21 19:00:00,42,False
2018-01-21 20:00:00,27,False
2018-01-21 21:00:00,41,False
2018-01-21 22:00:00,43,False
2018-01-21 23:00:00,35,False
2018-01-22 00:00:00,37,False
2018-01-29 00:00:00,86,False
2018-01-29 01:00:00,90,False
2018-01-29 02:00:00,86,False
2018-01-29 03:00:00,52,False
2018-01-29 04:00:00,86,False
2018-01-29 05:00:00,66,False
2018-01-29 06:00:00,75,False
2018-01-29 07:00:00,49,False
2018-01-29 08:00:00,41,False
2018-01-29 09:00:00,48,False
2018-01-29 10:00:00,25,False
2018-01-29 11:00:00,39,False
2018-01-29 12:00:00,39,False
2018-01-29 13:00:00,47,False
2018-01-29 14:00:00,58,False
2018-01-29 15:00:00,37,False
2018-01-29 16:00:00,37,False
2018-01-29 17:00:00,61,False
2018-01-29 18:00:00,59,False
2018-01-29 19:00:00,63,False
2018-01-29 20:00:00,75,False
2018-01-29 21:00:00,62,False
2018-01-29 22:00:00,65,False
2018-01-29 23:00:00,57,False
2018-01-30 00:00:00,84,False
2018-01-30 01:00:00,41,False
2018-01-30 02:00:00,66,False
2018-01-30 03:00:00,79,False
2018-01-30 04:00:00,81,False
2018-01-30 05:00:00,70,False
2018-01-30 06:00:00,54,False
2018-01-30 07:00:00,49,False
2018-01-30 08:00:00,43,False
2018-01-30 09:00:00,43,False
2018-01-30 10:00:00,29,False
2018-01-30 11:00:00,29,False
2018-01-30 12:00:00,44,False
2018-01-30 13:00:00,45,False
2018-01-30 14:00:00,52,False
2018-01-30 15:00:00,38,False
2018-01-30 16:00:00,40,False
2018-01-30 17:00:00,57,False
2018-01-30 18:00:00,99,False
2018-01-30 19:00:00,56,False
2018-01-30 20:00:00,67,False
2018-01-30 21:00:00,59,False
2018-01-30 22:00:00,52,False
2018-01-30 23:00:00,70,False
2018-01-31 00:00:00,66,False
2018-01-31 01:00:00,78,False
2018-01-31 02:00:00,62,False
2018-01-31 03:00:00,60,False
2018-01-31 04:00:00,76,False
2018-01-31 05:00:00,50,False
2018-01-31 06:00:00,60,False
2018-01-31 07:00:00,34,False
2018-01-31 08:00:00,36,False
2018-01-31 09:00:00,37,False
2018-01-31 10:00:00,42,False
2018-01-31 11:00:00,45,False
2018-01-31 12:00:00,38,False
2018-01-31 13:00:00,42,False
2018-01-31 14:00:00,42,False
2018-01-31 15:00:00,33,False
2018-01-31 16:00:00,38,False
2018-01-31 17:00:00,32,False
2018-01-31 18:00:00,55,False
2018-01-31 19:00:00,54,False
2018-01-31 20:00:00,54,False
2018-01-31 21:00:00,40,False
2018-01-31 22:00:00,52,False
2018-01-31 23:00:00,63,False
2018-02-01 00:00:00,53,False
2018-02-01 01:00:00,63,False
2018-02-01 02:00:00,93,False
2018-02-01 03:00:00,87,False
2018-02-01 04:00:00,86,False
2018-02-01 05:00:00,61,False
2018-02-01 06:00:00,54,False
2018-02-01 07:00:00,42,False
2018-02-01 08:00:00,52,False
2018-02-01 09:00:00,29,False
2018-02-01 10:00:00,41,False
2018-02-01 11:00:00,28,False
2018-02-01 12:00:00,36,False
2018-02-01 13:00:00,52,False
2018-02-01 14:00:00,23,False
2018-02-01 15:00:00,38,False
2018-02-01 16:00:00,38,False
2018-02-01 17:00:00,67,False
2018-02-01 18:00:00,53,False
2018-02-01 19:00:00,83,False
2018-02-01 20:00:00,66,False
2018-02-01 21:00:00,55,False
2018-02-01 22:00:00,93,False
2018-02-01 23:00:00,66,False
2018-02-02 00:00:00,86,False
2018-02-02 01:00:00,100,False
2018-02-02 02:00:00,81,False
2018-02-02 03:00:00,100,False
2018-02-02 04:00:00,83,False
2018-02-02 05:00:00,67,False
2018-02-02 06:00:00,66,False
2018-02-02 07:00:00,47,False
2018-02-02 08:00:00,61,False
2018-02-02 09:00:00,64,False
2018-02-02 10:00:00,46,False
2018-02-02 11:00:00,40,False
2018-02-02 12:00:00,46,False
2018-02-02 13:00:00,60,False
2018-02-02 14:00:00,63,False
2018-02-02 15:00:00,51,False
2018-02-02 16:00:00,60,False
2018-02-02 17:00:00,48,False
2018-02-02 18:00:00,58,False
2018-02-02 19:00:00,47,False
2018-02-02 20:00:00,80,False
2018-02-02 21:00:00,67,False
2018-02-02 22:00:00,55,False
2018-02-02 23:00:00,78,False
2018-02-03 00:00:00,65,False
2018-02-03 01:00:00,50,False
2018-02-03 02:00:00,80,False
2018-02-03 03:00:00,76,False
2018-02-03 04:00:00,67,False
2018-02-03 05:00:00,70,False
2018-02-03 06:00:00,73,False
2018-02-03 07:00:00,43,False
2018-02-03 08:00:00,48,False
2018-02-03 09:00:00,56,False
2018-02-03 10:00:00,30,False
2018-02-03 11:00:00,56,False
2018-02-03 12:00:00,45,False
2018-02-03 13:00:00,48,False
2018-02-03 14:00:00,39,False
2018-02-03 15:00:00,44,False
2018-02-03 16:00:00,43,False
2018-02-03 17:00:00,51,False
2018-02-03 18:00:00,53,False
2018-02-03 19:00:00,54,False
2018-02-03 20:00:00,62,False
2018-02-03 21:00:00,53,False
2018-02-03 22:00:00,71,False
2018-02-03 23:00:00,61,False
2018-02-04 00:00:00,68,False
2018-02-04 01:00:00,74,False
2018-02-04 02:00:00,60,False
2018-02-04 03:00:00,68,False
2018-02-04 04:00:00,62,False
2018-02-04 05:00:00,62,False
2018-02-04 06:00:00,43,False
2018-02-04 07:00:00,73,False
2018-02-04 08:00:00,26,False
2018-02-04 09:00:00,42,False
2018-02-04 10:00:00,42,False
2018-02-04 11:00:00,26,False
2018-02-04 12:00:00,40,False
2018-02-04 13:00:00,43,False
2018-02-04 14:00:00,32,False
